  crm_revenue_history  ·  2880 lignes  ·  8 colonnes,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
REV001706,ACC0091,2023-02,40970646.5,35844818.55,6457189.92,EUR,Service
REV001707,ACC0091,2023-03,37792893.45,27350188.66,2846448.74,EUR,Consulting
REV001708,ACC0091,2023-04,40572694.25,22319775.81,10963110.39,EUR,Product
REV001709,ACC0091,2023-05,34455322.34,19105441.62,1933784.43,EUR,Maintenance
REV001710,ACC0091,2023-06,31826536.37,27809553.61,4543193.76,EUR,Product
REV001711,ACC0091,2023-07,30892126.43,19181040.63,3155830.89,EUR,Service
REV001712,ACC0091,2023-08,30167945.86,16310291.78,3740603.84,EUR,Consulting
REV001713,ACC0091,2023-09,28143616.41,21342859.98,3944463.08,EUR,Product
REV001714,ACC0091,2023-10,34058540.35,20262611.33,7334608.79,EUR,Service
REV001715,ACC0091,2023-11,31332285.55,26192888.08,2342529.18,EUR,Service
REV001716,ACC0091,2023-12,31216151.03,22890069.54,2738557.28,EUR,Service
REV001717,ACC0091,2024-01,45025785.96,33397187.75,11844535.1,EUR,Product
REV001718,ACC0091,2024-02,50214814.72,32929472.35,3183568.54,EUR,Product
REV001719,ACC0091,2024-03,44894988.34,23887803.67,13001813.26,EUR,Maintenance
REV001720,ACC0091,2024-04,40456625.87,21574129.97,5327156.03,EUR,Product
REV001721,ACC0091,2024-05,36776214.53,19423919.55,7221191.97,EUR,Product
REV001722,ACC0091,2024-06,38902710.51,31453869.37,8008965.26,EUR,Service
REV001723,ACC0091,2024-07,38631322.02,21468431.12,2778751.26,EUR,Product
REV001724,ACC0091,2024-08,38893463.27,27412016.29,8314922.32,EUR,Product
REV001725,ACC0091,2024-09,35349466.77,29745790.59,7653242.79,EUR,Service
REV001726,ACC0091,2024-10,34345397.61,26520131.43,9875261.75,EUR,Consulting
REV001727,ACC0091,2024-11,37278460.05,30865350.9,9810734.47,EUR,Service
REV001728,ACC0091,2024-12,43639272.5,23103963.93,5058839.73,EUR,Product
REV001729,ACC0183,2022-01,32558231.6,25086365.3,9311129.41,EUR,Service
REV001730,ACC0183,2022-02,26510983.91,17631839.73,7297444.56,EUR,Service
REV001731,ACC0183,2022-03,26555523.32,16645107.59,4109407.04,EUR,Service
REV001732,ACC0183,2022-04,28645898.34,25681792.27,5349265.89,EUR,Consulting
REV001733,ACC0183,2022-05,26923508.74,13687817.73,2782025.57,EUR,Product
REV001734,ACC0183,2022-06,23920725.98,14710547.87,4070663.23,EUR,Product
REV001735,ACC0183,2022-07,20341454.53,15294276.77,5974018.21,EUR,Product
REV001736,ACC0183,2022-08,21578987.28,13049231.72,1706727.8,EUR,Service
REV001737,ACC0183,2022-09,19993116.12,14855290.72,3116729.69,EUR,Product
REV001738,ACC0183,2022-10,21898126.56,11528204,5735210.76,EUR,Service
REV001739,ACC0183,2022-11,19820523.1,10028792.52,2199177.27,EUR,Product
REV001740,ACC0183,2022-12,21844105.1,15916184.42,2337952.58,EUR,Product
REV001741,ACC0183,2023-01,23486020.61,14968011.13,5803360.26,EUR,Service
REV001742,ACC0183,2023-02,26835453.82,17736289.18,4389032.19,EUR,Product
REV001743,ACC0183,2023-03,22988208.64,14993225.12,4612026.36,EUR,Service
REV001744,ACC0183,2023-04,23873375.18,17357571.6,6240856.06,EUR,Product
REV001745,ACC0183,2023-05,26146309.05,15023669.96,2516641.67,EUR,Service
REV001746,ACC0183,2023-06,20899993.01,16166513.58,2499749.5,EUR,Consulting
REV001747,ACC0183,2023-07,17833241.51,14633492.99,4221987.9,EUR,Service
REV001748,ACC0183,2023-08,17144682.41,12051310.15,4595238.58,EUR,Consulting
REV001749,ACC0183,2023-09,15399294.61,8157841.07,3784968.27,EUR,Product
REV001750,ACC0183,2023-10,18232545.21,13528547.09,3280660.46,EUR,Service
REV001751,ACC0183,2023-11,18392102.34,12872133.24,1311232.28,EUR,Service
REV001752,ACC0183,2023-12,18683358.7,14273533.54,4176907.34,EUR,Maintenance
REV001753,ACC0183,2024-01,18378279.14,15877703.18,4128682.4,EUR,Product
REV001754,ACC0183,2024-02,19328565.53,14378518.6,1796254.02,EUR,Service
REV001755,ACC0183,2024-03,21591128.16,11641668.13,1899717.31,EUR,Maintenance
REV001756,ACC0183,2024-04,20558547.15,12214906.54,1892922.31,EUR,Service
REV001757,ACC0183,2024-05,21016013.38,17958809.46,6129455.61,EUR,Service
REV001758,ACC0183,2024-06,18684788.93,11763949.72,2321382.85,EUR,Service
REV001759,ACC0183,2024-07,16444112.67,8266215.23,3381274.47,EUR,Service
REV001760,ACC0183,2024-08,14026895.68,9761069.11,3399985.84,EUR,Maintenance
REV001761,ACC0183,2024-09,13609322.33,12086010.95,3390951.4,EUR,Product
REV001762,ACC0183,2024-10,16376186.17,13773780.42,2111902.21,EUR,Service
REV001763,ACC0183,2024-11,12556733.59,9112798.44,2647897.26,EUR,Product
REV001764,ACC0183,2024-12,16389940.2,8754446.65,1083336.54,EUR,Maintenance
REV001765,ACC0199,2022-01,41924460.9,37114472.97,6876131.52,EUR,Product
REV001766,ACC0199,2022-02,46654697.14,29955046.9,13504689.24,EUR,Service
REV001767,ACC0199,2022-03,51249996.78,34462315.61,3887441.33,EUR,Service
REV001768,ACC0199,2022-04,46327216.85,26135364.51,4725309.9,EUR,Maintenance
REV001769,ACC0199,2022-05,49840301.99,35746271.25,6996254.48,EUR,Consulting
REV001770,ACC0199,2022-06,60019953.57,46801767.38,11674428.68,EUR,Product
REV001771,ACC0199,2022-07,50353774.5,30267576,10542743.78,EUR,Product
REV001772,ACC0199,2022-08,37920452.11,31679662.89,3519810.08,EUR,Product
REV001773,ACC0199,2022-09,50166310.94,42901748.3,11073610.02,EUR,Service
REV001774,ACC0199,2022-10,51910054.25,35119783.64,11890894.69,EUR,Consulting
REV001775,ACC0199,2022-11,59194607.86,47651581.06,7260337.38,EUR,Service
REV001776,ACC0199,2022-12,65840602.47,33093685.81,13450950.78,EUR,Maintenance
REV001777,ACC0199,2023-01,76838687.63,55336554.56,6487619.93,EUR,Service
REV001778,ACC0199,2023-02,78648911.73,60776053.52,7081661.42,EUR,Service
REV001779,ACC0199,2023-03,79815040.52,53631938.87,21710157.35,EUR,Service
REV001780,ACC0199,2023-04,81922851.92,64927757.29,10798206.87,EUR,Service
REV001781,ACC0199,2023-05,86221362.35,66715718.42,4731056.36,EUR,Consulting
REV001782,ACC0199,2023-06,81265710.37,44365338.89,10230836.53,EUR,Service
REV001783,ACC0199,2023-07,75893560.95,45716241.95,6240309.17,EUR,Service
REV001784,ACC0199,2023-08,79500271.39,40159241.04,12289580.95,EUR,Consulting
REV001785,ACC0199,2023-09,84634475.17,46875324.55,9323061.1,EUR,Product
REV001786,ACC0199,2023-10,81024129.37,40603478.19,22371057.92,EUR,Maintenance
REV001787,ACC0199,2023-11,80942732.16,62578537.35,21796973.74,EUR,Service
REV001788,ACC0199,2023-12,103723426.88,85338598.13,20078668.06,EUR,Consulting
REV001789,ACC0199,2024-01,122075049.29,98515544.64,10423555.58,EUR,Consulting
REV001790,ACC0199,2024-02,136254738.86,115609426.42,30979702.37,EUR,Product
REV001791,ACC0199,2024-03,132837125.86,88842897.59,36525294.84,EUR,Service
REV001792,ACC0199,2024-04,122685311.34,97013815.66,15505851.22,EUR,Product
REV001793,ACC0199,2024-05,140267534.21,118280769.68,15928751.45,EUR,Product
REV001794,ACC0199,2024-06,126628702.8,83044864.94,20130611.4,EUR,Product
REV001795,ACC0199,2024-07,145503204.13,99774909.37,8389264.99,EUR,Service
REV001796,ACC0199,2024-08,115508645.33,83273372.08,8658885.5,EUR,Maintenance
REV001797,ACC0199,2024-09,136501698.88,73437023.63,20721530.84,EUR,Product
REV001798,ACC0199,2024-10,147239965.52,83629732.4,7494254.19,EUR,Product
REV001799,ACC0199,2024-11,135244727.6,72809953.33,18889116.78,EUR,Service
REV001800,ACC0199,2024-12,177519701.41,145996011.94,36181792.71,EUR,Consulting
REV001801,ACC0077,2022-01,7160982.98,5673812.64,1741616.11,EUR,Product
REV001802,ACC0077,2022-02,7955525.96,5163065.9,1786275.91,EUR,Maintenance
REV001803,ACC0077,2022-03,6819542,3773004.69,1693263.85,EUR,Service
REV001804,ACC0077,2022-04,8226317.89,5917184.3,2435208.28,EUR,Service
REV001805,ACC0077,2022-05,7416200.66,5594666.15,806533.42,EUR,Consulting
REV001806,ACC0077,2022-06,6660536.52,5597070.75,842661.95,EUR,Consulting
REV001807,ACC0077,2022-07,5023504.86,2862105.31,678000.31,EUR,Consulting
REV001808,ACC0077,2022-08,6069002.81,4907610.02,435359.34,EUR,Consulting
REV001809,ACC0077,2022-09,6237108.51,5055284.96,1585896.09,EUR,Service
REV001810,ACC0077,2022-10,5627720.1,3856129.22,1272039.67,EUR,Service
REV001811,ACC0077,2022-11,5500490.67,3140050.35,330547.64,EUR,Product
REV001812,ACC0077,2022-12,6301764.05,3197971.36,689979.89,EUR,Product
REV001813,ACC0077,2023-01,7753431.99,6865946.07,1942896.96,EUR,Service
REV001814,ACC0077,2023-02,7947958.35,6387717.88,1333047.17,EUR,Maintenance
REV001815,ACC0077,2023-03,8033259.91,5404026.73,2006854.29,EUR,Maintenance
REV001816,ACC0077,2023-04,7501360.92,4285050.03,2234757.18,EUR,Product
REV001817,ACC0077,2023-05,8879108.63,7839465.66,1173100.68,EUR,Maintenance
REV001818,ACC0077,2023-06,6895532.51,5092370.81,656879.93,EUR,Service
REV001819,ACC0077,2023-07,7478188.51,6112526.61,1427456.96,EUR,Service
REV001820,ACC0077,2023-08,5646537.72,5042481.11,406922.42,EUR,Maintenance
REV001821,ACC0077,2023-09,6398397.58,5208946.98,1902625.92,EUR,Maintenance
REV001822,ACC0077,2023-10,6481132.98,5207191.44,1081921.27,EUR,Consulting
REV001823,ACC0077,2023-11,7623315.53,5159923.2,857840.5,EUR,Maintenance
REV001824,ACC0077,2023-12,7265608.61,4763491.74,1361379.38,EUR,Consulting
REV001825,ACC0077,2024-01,7711927.3,6474527.71,2251843.87,EUR,Service
REV001826,ACC0077,2024-02,8570045.87,6878362.15,2310044.16,EUR,Maintenance
REV001827,ACC0077,2024-03,8498404.75,7527073.2,810607.73,EUR,Maintenance
REV001828,ACC0077,2024-04,8813172.78,6504518.79,1269010.97,EUR,Product
REV001829,ACC0077,2024-05,9093375.43,6416350.74,1073688.03,EUR,Service
REV001830,ACC0077,2024-06,7586993.08,5333921.08,1475228.41,EUR,Service
REV001831,ACC0077,2024-07,6758007.34,5048035.89,721892.51,EUR,Maintenance
REV001832,ACC0077,2024-08,7050277.62,6070299.91,1657649.95,EUR,Maintenance
REV001833,ACC0077,2024-09,6344642.09,5026282.88,1224904.47,EUR,Maintenance
REV001834,ACC0077,2024-10,5627246,4717074.5,459529.1,EUR,Product
REV001835,ACC0077,2024-11,7352236.44,6341636.26,971156.55,EUR,Service
REV001836,ACC0077,2024-12,8861129.76,7439685.42,911020.88,EUR,Maintenance
REV001837,ACC0115,2022-01,12976009.15,11065567.79,2843777.16,EUR,Consulting
REV001838,ACC0115,2022-02,14038333.63,10628188.99,4012804.51,EUR,Consulting
REV001839,ACC0115,2022-03,14837917.44,10458368.42,2643113.57,EUR,Product
REV001840,ACC0115,2022-04,14215031.99,8442887.86,2755514.26,EUR,Service
REV001841,ACC0115,2022-05,12898103.02,7701265.02,2940007.36,EUR,Consulting
REV001842,ACC0115,2022-06,13192872.87,7848239.14,2596969.25,EUR,Service
REV001843,ACC0115,2022-07,12422352.33,11081821.16,3259790.53,EUR,Consulting
REV001844,ACC0115,2022-08,11512759.54,7030579.85,1906958.53,EUR,Consulting
REV001845,ACC0115,2022-09,11324130.37,8649133.38,3027926.11,EUR,Service
REV001846,ACC0115,2022-10,14561673.75,9913001.99,2845097.67,EUR,Maintenance
REV001847,ACC0115,2022-11,15499197.73,12361027.68,1299753.9,EUR,Service
REV001848,ACC0115,2022-12,16069787.5,9527838.6,3891267.87,EUR,Maintenance
REV001849,ACC0115,2023-01,16235317.38,14569667.53,1254686.32,EUR,Service
REV001850,ACC0115,2023-02,20178068.8,12102689.86,3933407.18,EUR,Consulting
REV001851,ACC0115,2023-03,17846142.41,10417135.75,3619304.32,EUR,Service
REV001852,ACC0115,2023-04,17256653.99,12546911.23,1096617.98,EUR,Maintenance
REV001853,ACC0115,2023-05,16792179.35,13125054.65,3242157.07,EUR,Service
REV001854,ACC0115,2023-06,16371639.12,11508497.05,1731171.22,EUR,Maintenance
REV001855,ACC0115,2023-07,16632995.34,10511159.31,3601015.02,EUR,Maintenance
REV001856,ACC0115,2023-08,17396237.32,10851285.97,4452615.93,EUR,Consulting
REV001857,ACC0115,2023-09,16740130.63,12904568.27,2882674.39,EUR,Consulting
REV001858,ACC0115,2023-10,17994146.16,13691060.17,1339941.67,EUR,Maintenance
REV001859,ACC0115,2023-11,23153241.17,15892115.03,6698820.49,EUR,Product
REV001860,ACC0115,2023-12,22432395.29,12950716.95,4809443.51,EUR,Service
REV001861,ACC0115,2024-01,21249093.97,10646765.44,3760351.58,EUR,Product
REV001862,ACC0115,2024-02,23250154.03,13460641.87,5298706.35,EUR,Service
REV001863,ACC0115,2024-03,24666695.65,12468067.85,6809179.56,EUR,Service
REV001864,ACC0115,2024-04,23840438.03,21017113.24,3176921.11,EUR,Maintenance
REV001865,ACC0115,2024-05,23837627.18,18860763.64,2528029.93,EUR,Maintenance
REV001866,ACC0115,2024-06,27863028.75,21547892.13,4127823.8,EUR,Product
REV001867,ACC0115,2024-07,21425640.57,14643146.25,2750848.56,EUR,Maintenance
REV001868,ACC0115,2024-08,21173371.9,15863674.1,1883769.33,EUR,Service
REV001869,ACC0115,2024-09,22383291.2,11671812.86,1900644.16,EUR,Product
REV001870,ACC0115,2024-10,22450840.85,13847850.98,5568990.81,EUR,Service
REV001871,ACC0115,2024-11,26988543.21,13854620.77,2989154.23,EUR,Service
REV001872,ACC0115,2024-12,25104436.75,22460382.69,1518201.15,EUR,Consulting
REV001873,ACC0160,2022-01,47623013.21,31642125.68,7979991.94,EUR,Product
REV001874,ACC0160,2022-02,42371235.81,37066659.11,10518308.8,EUR,Service
REV001875,ACC0160,2022-03,46581877.21,38184481.69,11636099.58,EUR,Product
REV001876,ACC0160,2022-04,45836884.93,27488958.17,9885548.82,EUR,Product
REV001877,ACC0160,2022-05,44106803.85,33254194.9,7471792.78,EUR,Maintenance
REV001878,ACC0160,2022-06,38395064.27,24187780.61,6120168.09,EUR,Service
REV001879,ACC0160,2022-07,28668981.9,24725583.29,2643709.76,EUR,Product
REV001880,ACC0160,2022-08,34737431.65,26486808.76,7228168.42,EUR,Service
REV001881,ACC0160,2022-09,29433166.89,18201936.78,4556595.18,EUR,Maintenance
REV001882,ACC0160,2022-10,30065666.22,18119613.69,4282228.98,EUR,Maintenance
REV001883,ACC0160,2022-11,31626638.53,20115925.68,4213989.24,EUR,Product
REV001884,ACC0160,2022-12,29841391.84,20037944.4,5220172.54,EUR,Service
REV001885,ACC0160,2023-01,37604013.68,26908433.01,9419900.11,EUR,Service
REV001886,ACC0160,2023-02,36905818.09,20473848.93,5627607.01,EUR,Consulting
REV001887,ACC0160,2023-03,34289580.68,25052768.06,6863111.22,EUR,Product
REV001888,ACC0160,2023-04,35388080.1,25048370.88,7911721.21,EUR,Maintenance
REV001889,ACC0160,2023-05,32126541.44,21207467.52,4634491.84,EUR,Maintenance
REV001890,ACC0160,2023-06,30490150.88,26951962.22,8306980.47,EUR,Service
REV001891,ACC0160,2023-07,26100251.83,14968407.81,5778934.5,EUR,Product
REV001892,ACC0160,2023-08,23331643.01,14812408.07,1302860.99,EUR,Product
REV001893,ACC0160,2023-09,23371557.87,18914685.26,1385502.27,EUR,Service
REV001894,ACC0160,2023-10,24603375.02,19400274.08,7111517.74,EUR,Maintenance
REV001895,ACC0160,2023-11,25083293.29,14273833.19,1604182.8,EUR,Service
REV001896,ACC0160,2023-12,27345543.96,14035533.61,4350837.72,EUR,Service
REV001897,ACC0160,2024-01,30261029.38,17110672.77,2379312.86,EUR,Product
REV001898,ACC0160,2024-02,32323928.46,25029931.61,7716604.11,EUR,Maintenance
REV001899,ACC0160,2024-03,30800001.55,22646208.69,6430987.2,EUR,Maintenance
REV001900,ACC0160,2024-04,28180590.48,24459228.52,6926765.42,EUR,Service
REV001901,ACC0160,2024-05,25172015.14,13718495.56,6608288.66,EUR,Product
REV001902,ACC0160,2024-06,22997760.7,19958783.89,1392075.88,EUR,Product
REV001903,ACC0160,2024-07,22047872.37,15955830.09,5977511.97,EUR,Service
REV001904,ACC0160,2024-08,19241337.6,11773607.25,3146103,EUR,Product
REV001905,ACC0160,2024-09,18054529.15,11093222.07,3428824.98,EUR,Service
REV001906,ACC0160,2024-10,16370661.52,13353784.12,4463723.28,EUR,Consulting
REV001907,ACC0160,2024-11,19519586.65,10244968.32,1920315.86,EUR,Product
REV001908,ACC0160,2024-12,19917423.3,15912353.42,1124299.24,EUR,Product
REV001909,ACC0142,2022-01,12593430.89,8419405.96,2446026.7,EUR,Product
REV001910,ACC0142,2022-02,15438597.42,10307340.18,2714373.41,EUR,Service
REV001911,ACC0142,2022-03,18031662,14357903.04,2122109.04,EUR,Service
REV001912,ACC0142,2022-04,17847862.88,13868577.6,979189.48,EUR,Service
REV001913,ACC0142,2022-05,15709854.32,13072577.54,1827328.63,EUR,Product
REV001914,ACC0142,2022-06,14294460.58,12861148.13,1346838.5,EUR,Service
REV001915,ACC0142,2022-07,13683386.91,9321389,2277519.03,EUR,Product
REV001916,ACC0142,2022-08,12681830.01,7664244.81,2033908.21,EUR,Maintenance
REV001917,ACC0142,2022-09,15682838.82,12226810.06,1852867.08,EUR,Service
REV001918,ACC0142,2022-10,14349552.97,7478170.51,2274319.23,EUR,Product
REV001919,ACC0142,2022-11,18853618.59,14063454.71,3299963.77,EUR,Service
REV001920,ACC0142,2022-12,22450471.99,12617732.87,4054850.89,EUR,Maintenance
REV001921,ACC0142,2023-01,21955667.19,12175127.54,5470522.95,EUR,Product
REV001922,ACC0142,2023-02,22584854.16,17683432.77,5397155.95,EUR,Product
REV001923,ACC0142,2023-03,28648249.83,19338105.41,1441793.41,EUR,Product
REV001924,ACC0142,2023-04,24108546.36,21133610.76,1405982.64,EUR,Service
REV001925,ACC0142,2023-05,27094593.22,21320576.49,5031118.78,EUR,Product
REV001926,ACC0142,2023-06,27031950.06,23936198.47,4064384.12,EUR,Service
REV001927,ACC0142,2023-07,28001701.17,19287012.25,7490071.09,EUR,Maintenance
REV001928,ACC0142,2023-08,23805760.94,17450892.14,2326466.57,EUR,Product
REV001929,ACC0142,2023-09,24073280.64,13714068.28,5788131.55,EUR,Product
REV001930,ACC0142,2023-10,24635008.47,22003808.35,5371979.75,EUR,Product
REV001931,ACC0142,2023-11,28538948.34,23840922.74,7076255.47,EUR,Product
REV001932,ACC0142,2023-12,27196146.97,19650487.83,3139055.7,EUR,Product
REV001933,ACC0142,2024-01,31911460.49,21572046.17,9022662.31,EUR,Product
REV001934,ACC0142,2024-02,44124913.18,34839807.9,6622996.94,EUR,Consulting
REV001935,ACC0142,2024-03,42631262.25,23068146.46,3949253.92,EUR,Service
REV001936,ACC0142,2024-04,40204321,20983665.79,10322562.18,EUR,Product
REV001937,ACC0142,2024-05,38604974.72,22793749.26,6028637.99,EUR,Service
REV001938,ACC0142,2024-06,39132091.85,25503278.07,8798732.71,EUR,Service
REV001939,ACC0142,2024-07,42537888.72,26265799.43,3012081.28,EUR,Product
REV001940,ACC0142,2024-08,40535667.64,35288291.52,7809702.19,EUR,Product
REV001941,ACC0142,2024-09,39575180.76,30493240.06,2483305.79,EUR,Product
REV001942,ACC0142,2024-10,39339289.96,31101843.45,2083218.46,EUR,Product
REV001943,ACC0142,2024-11,45617925.68,29159262.41,5577474.33,EUR,Service
REV001944,ACC0142,2024-12,48839452,28905991.64,10777374.13,EUR,Product
REV001945,ACC0106,2022-01,33987070.29,30449114.77,3162060.26,EUR,Consulting
REV001946,ACC0106,2022-02,35163223.82,28701008.99,5919473.94,EUR,Service
REV001947,ACC0106,2022-03,43840711.15,33747507.96,9359474.56,EUR,Consulting
REV001948,ACC0106,2022-04,39923492.61,29529748.28,5202940.43,EUR,Consulting
REV001949,ACC0106,2022-05,40457562.31,36213792.1,9590122.21,EUR,Product
REV001950,ACC0106,2022-06,35466335.77,23174808.23,7786645.75,EUR,Service
REV001951,ACC0106,2022-07,29792492.16,23738608.31,6472039.5,EUR,Product
REV001952,ACC0106,2022-08,29321948.8,15986394.48,7173323.82,EUR,Product
REV001953,ACC0106,2022-09,30958692.11,19091862.91,8832188.02,EUR,Maintenance
REV001954,ACC0106,2022-10,29507995.88,25354111.85,2859724.63,EUR,Service
REV001955,ACC0106,2022-11,29402066.73,23885964.87,5973102.29,EUR,Product
REV001956,ACC0106,2022-12,29682534.49,23764955.86,6986961.41,EUR,Maintenance
REV001957,ACC0106,2023-01,35103851.97,27194631.68,5680581.44,EUR,Service
REV001958,ACC0106,2023-02,35073824.86,28299280.29,1795766.62,EUR,Service
REV001959,ACC0106,2023-03,29325827.92,18692341.88,7088212.23,EUR,Maintenance
REV001960,ACC0106,2023-04,30687822.67,15913802.29,4320615.97,EUR,Product
REV001961,ACC0106,2023-05,33015298.17,26063429.86,5911481.22,EUR,Product
REV001962,ACC0106,2023-06,28951468.68,20445620.48,2977940.01,EUR,Maintenance
REV001963,ACC0106,2023-07,29719526.65,18870819.95,4463633.31,EUR,Product
REV001964,ACC0106,2023-08,26615127.41,16027542.38,3531168.79,EUR,Service
REV001965,ACC0106,2023-09,24389659.9,17829415.15,3882405.17,EUR,Product
REV001966,ACC0106,2023-10,23073752.69,12878450.15,3699714.28,EUR,Service
REV001967,ACC0106,2023-11,26290995.47,14167388.86,2080669.37,EUR,Maintenance
REV001968,ACC0106,2023-12,29979846.67,19450262.64,6692862.25,EUR,Product
REV001969,ACC0106,2024-01,29663655.27,21170738.69,4526365.82,EUR,Service
REV001970,ACC0106,2024-02,26447364.08,23754659.02,3448121.6,EUR,Product
REV001971,ACC0106,2024-03,29282637.83,16585039.95,3241316.16,EUR,Maintenance
REV001972,ACC0106,2024-04,26260480,15332387.85,6688112.64,EUR,Service
REV001973,ACC0106,2024-05,28075497.55,21836523.08,5971899.72,EUR,Maintenance
REV001974,ACC0106,2024-06,24661503.23,19821531.07,6687889.81,EUR,Product
REV001975,ACC0106,2024-07,22144877.18,18676334.52,2572665.74,EUR,Service
REV001976,ACC0106,2024-08,22584232.17,19715379.64,1178060.74,EUR,Consulting
REV001977,ACC0106,2024-09,19531245.69,12082080.98,5010908.88,EUR,Maintenance
REV001978,ACC0106,2024-10,16752821.86,11621564.39,4153379.93,EUR,Consulting
REV001979,ACC0106,2024-11,20639956.43,16249933.81,1759072.89,EUR,Product
REV001980,ACC0106,2024-12,22453764.48,19954595.88,2556275.72,EUR,Maintenance
REV001981,ACC0049,2022-01,2142910.34,1332930.6,109781.23,EUR,Product
REV001982,ACC0049,2022-02,2404046.65,1301737.08,553566.72,EUR,Consulting
REV001983,ACC0049,2022-03,2651081.66,2048960.49,786487.55,EUR,Consulting
REV001984,ACC0049,2022-04,2562846.76,1750948.39,447880.85,EUR,Service
